intern_id,lat,lon,alt_netatmo,alt_meritdem,city,city_id,lcz
25343,51.033853,6.451315,112,114.88240814209,Jackerath,2276,9
25345,51.046755,6.576782,62,65.2656936645508,Grevenbroich,2276,6
25346,51.039043,6.592547,73,74.3751373291016,Grevenbroich,2276,6
25347,51.028795,6.669869,73,76.0202178955078,Rommerskirchen,2276,9
25348,51.0343547963392,6.67710340064099,75,78.4049072265625,Rommerskirchen,2276,6
25349,51.0370554678039,6.69103404090493,67,69.0934143066406,Rommerskirchen,2276,6
25350,51.039292,6.69696,69,70.2583160400391,Rommerskirchen,2276,6
25351,51.0309519999388,6.68695600000001,68,70.9266662597656,Rommerskirchen,2276,6
25352,51.0360929192363,6.6858751632011,71,73.7715759277344,Rommerskirchen,2276,6
25354,51.050314,6.710988,73,73.5629348754883,Rommerskirchen,2276,6
25355,51.0513348053331,6.71030932849208,68,68.4436340332031,Rommerskirchen,2276,6
25356,51.0229029531495,6.75221095460079,59,60.3978080749512,Pulheim,2276,6
25357,51.0462711593792,6.77230700000002,45,45.6598739624023,Pulheim,2276,6
25358,51.024046,6.755855,71,72.9495620727539,Pulheim,2276,6
25359,51.02169,6.766885,48,50.0811882019043,Pulheim,2276,6
25360,51.026218,6.769467,47,49.9493446350098,Pulheim,2276,6
25362,51.02639,6.814679,45,47.5608596801758,Pulheim,2276,6
25363,51.0511817932129,6.84862422943115,45,46.6936454772949,Cologne,2276,6
25365,51.0222575,6.88056619999998,45,48.4797821044922,Cologne,2276,6
25367,51.040238628179,6.90510836433464,44,44.9722175598145,Cologne,2276,6
25368,51.0522226427598,6.95283068067511,43,43.9782371520996,Leverkusen,2276,6
25369,51.051797,6.953289,43,44.4707641601562,Leverkusen,2276,6
25371,51.047085,6.980525,45,47.6450233459473,Leverkusen,2276,6
25374,51.032766058077,6.97113000000002,46,45.9245681762695,Leverkusen,2276,6
25375,51.0292927,6.9824151,49,48.9948806762695,Leverkusen,2276,2
25376,51.031791,6.9788,50,50.6801261901855,Leverkusen,2276,4
25377,51.039076,6.996822,49,49.3303985595703,Leverkusen,2276,6
25378,51.0504304749458,6.99337896209792,55,56.058708190918,Leverkusen,2276,6
25379,51.049613,7.004787,55,57.2752799987793,Leverkusen,2276,8
25380,51.030022,6.983437,52,52.1455574035645,Leverkusen,2276,2
25382,51.0260936,6.99719959999993,51,48.9526710510254,Leverkusen,2276,6
25383,51.025182,7.000387,52,51.0663833618164,Leverkusen,2276,6
25384,51.0244255065918,7.00705051422119,50,49.297679901123,Leverkusen,2276,6
25385,51.039054,7.031025,56,56.7502632141113,Leverkusen,2276,6
25386,51.0440369958229,7.01150927866886,,52.1392059326172,Schlebuschrath,2276,6
25387,51.045895,7.02449,62,61.5893096923828,Leverkusen,2276,6
25388,51.0463282244354,7.02514529228211,63,59.6072540283203,Leverkusen,2276,6
25389,51.0210838222072,7.01361215574078,48,49.1314392089844,Leverkusen,2276,12
25391,51.039813,7.044485,70,70.0222015380859,Leverkusen,2276,6
25392,51.0396537375533,7.04654536089015,71,73.4132919311523,Leverkusen,2276,6
25393,51.036394,7.048168,62,63.2365531921387,Leverkusen,2276,6
25395,51.042024,7.048125,80,78.9192428588867,Leverkusen,2276,6
25397,51.04412,7.048225,78,79.1463088989258,Leverkusen,2276,6
25398,51.0392972755842,7.05525041839689,80,79.8610076904297,Leverkusen,2276,6
25399,51.041777,7.054699,76,74.9531097412109,Leverkusen,2276,6
25400,51.03716,7.05786000000001,80,78.7946166992188,Leverkusen,2276,6
25401,51.039166,7.058424,86,88.4420776367188,Leverkusen,2276,6
25403,51.02192,7.03568500000008,59,59.392391204834,Leverkusen,2276,6
25404,51.024369,7.035008,57,59.8049545288086,Leverkusen,2276,12
25405,51.029074,7.036617,65,65.6856918334961,Leverkusen,2276,6
25406,51.03552,7.04145700000001,55,58.477783203125,Leverkusen,2276,6
25407,51.024944,7.04644999999998,68,67.021484375,Leverkusen,2276,6
25408,51.0289675,7.04281590000005,67,68.2085342407227,Leverkusen,2276,6
25410,51.026718,7.046731,67,68.0447158813477,Leverkusen,2276,6
25413,51.0372424570823,7.0627291958815,89,81.4490203857422,Leverkusen,2276,6
25414,51.037483,7.06411,91,92.7712020874023,Leverkusen,2276,6
25415,51.0397204281727,7.06437487577966,95,97.9768447875977,Leverkusen,2276,6
25416,51.0386872,7.06626959999988,97,102.028259277344,Leverkusen,2276,6
25417,51.038087,7.074776,92,91.9290618896484,Leverkusen,2276,6
25418,51.045726,7.061219,90,91.3463134765625,Leverkusen,2276,6
25419,51.043031,7.073457,110,113.161636352539,Leverkusen,2276,6
25420,51.049976,7.075064,124,125.471832275391,Leverkusen,2276,6
25422,51.047885,7.081702,129,129.264511108398,Leverkusen,2276,6
25423,51.04865824163,7.08304129444275,131,135.242309570312,Leverkusen,2276,6
25426,51.040895,7.109664,169,169.427368164062,Odenthal,2276,6
25430,51.051491,7.172208,222,226.270614624023,Rheinisch-Bergischer Kreis,2276,9
25431,51.03356,7.163052,117,114.514701843262,Rheinisch-Bergischer Kreis,2276,12
25433,51.0417408,7.21324479999998,250,247.838104248047,Rheinisch-Bergischer Kreis,2276,6
25434,51.0235858,7.2457306,229,232.445251464844,Rheinisch-Bergischer Kreis,2276,12
25435,51.024892,7.273619,159,158.974273681641,Rheinisch-Bergischer Kreis,2276,6
25436,51.043846,7.288894,199,200.071685791016,Kürten,2276,6
25438,51.047758,7.380356,200,199.43391418457,Lindlar,2276,9
25439,51.022728,7.3705273,243,245.260650634766,Lindlar,2276,6
25440,51.037877,7.407124,243,248.443496704102,Oberbergischer Kreis,2276,9
25441,51.036477,7.424485,237,231.068969726562,Lindlar,2276,11
25442,51.035771,7.419196,265,266.995330810547,Oberbergischer Kreis,2276,6
25443,51.034195,7.421852,270,268.382629394531,Lindlar,2276,6
25445,51.035977,7.482979,235,233.662368774414,Oberbergischer Kreis,2276,9
25446,51.037354,7.495632,288,280.513763427734,Oberbergischer Kreis,2276,11
25448,51.0332984924316,7.55000019073486,304,288.171173095703,Oberbergischer Kreis,2276,11
25449,51.0336299,7.5522929,329,326.782928466797,Oberbergischer Kreis,2276,6
25450,51.020987,7.562199,246,241.977996826172,Oberbergischer Kreis,2276,6
25451,51.022053,7.571501,226,222.787216186523,Oberbergischer Kreis,2276,6
25452,51.0450636456265,7.60231258348338,304,305.104888916016,Oberbergischer Kreis,2276,14
25453,51.020723,7.598992,300,293.977447509766,Oberbergischer Kreis,2276,6
25455,51.026192,7.681333,274,265.336242675781,Bergneustadt,2276,11
25456,51.044073,7.697734,303,304.377807617188,Bergneustadt,2276,6
25457,51.0494543713955,7.74123813217184,457,462.78466796875,Drolshagen,2276,9
25458,51.0240009,7.72105239999996,430,432.227416992188,Bergneustadt,2276,12
25461,51.026952,7.763545,403,402.541351318359,Drolshagen,2276,6
25463,51.024002,7.777221,347,349.613037109375,Drolshagen,2276,6
25473,51.06806,6.626709,64,65.9811096191406,Grevenbroich,2276,6
25474,51.0659675598145,6.66443729400635,64,66.6044921875,Rommerskirchen,2276,6
25475,51.058764,6.709964,64,67.155143737793,Rommerskirchen,2276,6
25476,51.062276,6.814003,45,45.6691703796387,Rhein-Kreis Neuss,2276,6
25477,51.0608257669727,6.81542234114293,41,45.5637741088867,Rhein-Kreis Neuss,2276,6
25478,51.066443,6.812116,44,46.3725738525391,Rhein-Kreis Neuss,2276,6
25479,51.058051,6.853639,38,41.450382232666,Cologne,2276,6
25480,51.0577463240629,6.85456216335297,38,40.075756072998,Cologne,2276,6
25481,51.067744,6.8541561,43,43.2595291137695,Cologne,2276,5
25482,51.066034,6.858753,41,42.6534957885742,Cologne,2276,6
25483,51.065845,6.86395399999999,41,42.6449356079102,Cologne,2276,6
25484,51.064903,6.907058,44,45.2553520202637,Leverkusen,2276,6
25485,51.058401,6.919541,42,42.3544845581055,Leverkusen,2276,6
25486,51.058377,6.9265,46,46.9042205810547,Leverkusen,2276,6
25487,51.061584,6.923293,43,45.087516784668,Leverkusen,2276,6
25488,51.065984,6.914385,42,43.5406036376953,Leverkusen,2276,6
25489,51.0653082542297,6.91741140384774,43,43.9449424743652,Leverkusen,2276,6
25490,51.052878,6.942135,44,44.5230941772461,Leverkusen,2276,6
25491,51.0533833856909,6.98598519810622,55,53.9392509460449,Leverkusen,2276,6
25492,51.0572513325973,7.00346817319229,63,63.794849395752,Leverkusen,2276,5
25493,51.0662472,6.9930722,49,51.9611282348633,Leverkusen,2276,6
25494,51.065522,6.999663,54,55.0185928344727,Leverkusen,2276,5
25496,51.06663245,7.00101815,52,54.0039749145508,Leverkusen,2276,2
25497,51.066298,7.001372,53,53.9126853942871,Leverkusen,2276,2
25499,51.0621149,7.01773750000007,67,66.5842819213867,Leverkusen,2276,6
25500,51.062127,7.019426,66,68.0511474609375,Leverkusen,2276,6
25501,51.067949,7.017865,72,72.7942047119141,Leverkusen,2276,6
25503,51.05985,7.03475000000003,77,78.5088653564453,Leverkusen,2276,6
25505,51.059922,7.052314,95,96.8136291503906,Leverkusen,2276,6
25507,51.066296,7.055283,94,83.3412094116211,Leverkusen,2276,6
25508,51.066181619341,7.05609895794032,94,95.6318664550781,Leverkusen,2276,6
25509,51.057092,7.068255,118,121.34001159668,Leverkusen,2276,6
25511,51.060299,7.118638,193,193.848770141602,Odenthal,2276,6
25513,51.062883,7.122008,205,197.46174621582,Odenthal,2276,6
25514,51.0570075,7.2587885,260,250.320755004883,Kürten,2276,9
25515,51.0533379,7.26857749999999,171,172.934219360352,Rheinisch-Bergischer Kreis,2276,6
25517,51.054899096489,7.33298242092133,269,266.803558349609,Wipperfürth,2276,9
25518,51.052337,7.381261,209,208.82438659668,Lindlar,2276,9
25519,51.0595413564326,7.43368375489547,304,301.439117431641,Oberbergischer Kreis,2276,9
25521,51.088249,6.95727,53,54.097728729248,Langenfeld,2276,6
25522,51.061012,7.649404,344,343.676483154297,Gummersbach,2276,12
25523,51.060383,7.726314,433,427.963897705078,Drolshagen,2276,9
25524,51.059942,7.731137,431,422.678344726562,Drolshagen,2276,12
25525,51.065075,7.778625,354,353.376129150391,Drolshagen,2276,9
25526,51.076995,6.368609,82,81.2186660766602,Erkelenz,2276,14
25527,51.098679,6.415256,74,74.0375442504883,Wanlo,2276,6
25531,51.068038,6.565461,63,64.3397827148438,Grevenbroich,2276,6
25533,51.093378,6.582871,52,54.2832260131836,Rhein-Kreis Neuss,2276,6
25534,51.0883704930434,6.59665233923025,56,58.1267242431641,Rhein-Kreis Neuss,2276,5
25535,51.091029,6.596073,57,58.1105575561523,Rhein-Kreis Neuss,2276,6
25536,51.088947,6.598991,54,56.4142837524414,Rhein-Kreis Neuss,2276,5
25537,51.0903462538643,6.59846484661102,57,58.0868263244629,Rhein-Kreis Neuss,2276,6
25538,51.069413,6.5903166,68,73.008415222168,Rhein-Kreis Neuss,2276,6
25539,51.068715,6.594344,65,69.423583984375,Rhein-Kreis Neuss,2276,6
25544,51.0836982727051,6.61140012741089,57,58.5128707885742,Rhein-Kreis Neuss,2276,12
25545,51.095924,6.6796,54,56.1300621032715,Hoeningen,2276,9
25546,51.0884729,6.69045189999997,60,61.9763259887695,Rommerskirchen,2276,6
25547,51.0738915,6.6913128,59,59.2633094787598,Rommerskirchen,2276,9
25548,51.099451,6.715747,59,59.6599807739258,Dormagen,2276,14
25550,51.0950114,6.76491290000001,45,46.154182434082,Dormagen,2276,6
25551,51.09568,6.7701306,41,43.3328170776367,Dormagen,2276,9
25552,51.0720829277734,6.77342960120812,45,45.5317115783691,Dormagen,2276,6
25553,51.0748412,6.77655149999998,40,40.8392181396484,Dormagen,2276,12
25554,51.083583,6.773312,41,44.298583984375,Dormagen,2276,6
25555,51.082758,6.774323,44,45.2734756469727,Dormagen,2276,6
25556,51.083324,6.777651,40,44.208625793457,Dormagen,2276,6
25557,51.0837861,6.7772874,39,42.9680061340332,Dormagen,2276,9
25558,51.074577,6.780604,44,46.1674041748047,Dormagen,2276,6
25559,51.0705047,6.79019470000003,41,44.5623817443848,Dormagen,2276,14
25560,51.0701526434912,6.8051290512085,40,42.7815895080566,Rhein-Kreis Neuss,2276,6
25561,51.096857,6.83137,44,46.5701560974121,Dormagen,2276,6
25562,51.098417,6.822751,48,48.0765533447266,Dormagen,2276,6
25564,51.094361,6.839539,45,46.9681701660156,Dormagen,2276,6
25565,51.09794,6.845935,38,39.9809799194336,Dormagen,2276,6
25566,51.0974238,6.84887639999999,40,40.9556655883789,Dormagen,2276,6
25567,51.0800563,6.83298850000006,45,47.9779663085938,Cologne,2276,8
25568,51.070991,6.85803,42,43.1725082397461,Cologne,2276,6
25569,51.08445,6.89551000000006,42,43.0836982727051,Kreis Mettmann,2276,6
25570,51.0915985107422,6.89219999313354,43,44.703742980957,Kreis Mettmann,2276,6
25572,51.099642,6.897327,46,46.6556396484375,Monheim am Rhein,2276,6
25573,51.09579,6.904526,48,46.3252449035645,Kreis Mettmann,2276,6
25574,51.098591,6.901705,44,44.799560546875,Monheim am Rhein,2276,6
25576,51.074676,6.889822,42,42.4067306518555,Monheim am Rhein,2276,6
25577,51.079408,6.890737,40,41.7857322692871,Kreis Mettmann,2276,6
25581,51.083072450811,6.95935992804144,54,55.2160491943359,Langenfeld (Rheinland),2276,14
25583,51.096523,6.999938,87,87.0036087036133,Rheinisch-Bergischer Kreis,2276,6
25584,51.092704,7.004062,72,72.4698486328125,Rheinisch-Bergischer Kreis,2276,6
25585,51.0928369,7.0074278,77,78.0780715942383,Leichlingen,2276,6
25586,51.0928369,7.0074278,77,78.0780715942383,Leichlingen,2276,6
25587,51.073921,6.993109,61,61.9497146606445,Leverkusen,2276,6
25589,51.078847,6.991385,69,71.2539672851562,Leverkusen,2276,6
25590,51.07942,6.99734000000001,71,71.2301559448242,Leverkusen,2276,6
25591,51.071376,7.012939,62,59.7059288024902,Leverkusen,2276,6
25592,51.07584,7.010119,59,60.9909591674805,Leverkusen,2276,6
25593,51.0732608,7.02753699999994,93,92.2543029785156,Leverkusen,2276,6
25594,51.0741233825684,7.03086996078491,100,99.0154800415039,Biesenbach,2276,6
25596,51.07546,7.02882,104,104.309219360352,Leverkusen,2276,6
25597,51.076971,7.028525,102,100.309158325195,Leverkusen,2276,6
25599,51.081345,7.042953,128,127.586921691895,Leverkusen,2276,9
25600,51.071114,7.056003,107,105.263481140137,Leverkusen,2276,6
25601,51.091621,7.060763,137,139.577987670898,Leverkusen,2276,6
25602,51.092887878418,7.07252407073975,150,150.050537109375,Leverkusen,2276,6
25604,51.0958933018722,7.07879043044812,129,134.537216186523,Burscheid,2276,6
25605,51.0753288269043,7.0726203918457,110,115.381958007812,Rheinisch-Bergischer Kreis,2276,12
25606,51.077267,7.068538,118,123.506355285645,Rheinisch-Bergischer Kreis,2276,9
25607,51.090425,7.085797,155,149.546295166016,Burscheid,2276,9
25609,51.087107,7.106959,194,188.066711425781,Rheinisch-Bergischer Kreis,2276,6
25610,51.087526,7.107552,195,196.296401977539,Rheinisch-Bergischer Kreis,2276,6
25611,51.08833,7.10763999999995,189,190.527282714844,Rheinisch-Bergischer Kreis,2276,6
25612,51.090004,7.107575,186,178.836044311523,Burscheid,2276,12
25613,51.090136,7.10823,185,182.980987548828,Burscheid,2276,12
25614,51.073603,7.09733,132,130.564987182617,Rheinisch-Bergischer Kreis,2276,11
25615,51.0910614766656,7.11239151657287,161,164.195388793945,Rheinisch-Bergischer Kreis,2276,6
25616,51.097812,7.133819,208,209.174835205078,Rheinisch-Bergischer Kreis,2276,6
25617,51.075356,7.12813,213,211.794448852539,Burscheid,2276,9
25619,51.0967747405949,7.13662395393681,189,188.835403442383,Rheinisch-Bergischer Kreis,2276,6
25620,51.0927959814767,7.1449203168542,228,227.846923828125,Rheinisch-Bergischer Kreis,2276,6
25621,51.0974403476907,7.1469466663093,223,223.925704956055,Rheinisch-Bergischer Kreis,2276,6
25622,51.092,7.15643,222,220.260055541992,Rheinisch-Bergischer Kreis,2276,12
25623,51.087223,7.184005,228,231.103454589844,Rheinisch-Bergischer Kreis,2276,6
25624,51.0854434,7.1883621,235,235.196334838867,Rheinisch-Bergischer Kreis,2276,6
25625,51.091743285447,7.19347863985145,242,241.399703979492,Rheinisch-Bergischer Kreis,2276,6
25626,51.092837,7.197409,259,257.735412597656,Wermelskirchen,2276,6
25627,51.0847558,7.2343076,212,213.802947998047,Rheinisch-Bergischer Kreis,2276,11
25628,51.0957898,7.2289532,264,263.007995605469,Wermelskirchen,2276,12
25629,51.061446,7.239853,271,269.093780517578,Kürten,2276,6
25632,51.071137,7.346448,237,235.313842773438,Wipperfürth,2276,9
25633,51.074711,7.355728,249,240.460510253906,Wipperfürth,2276,9
25634,51.096506,7.449061,349,348.303039550781,Wipperfürth,2276,9
25637,51.0959625244141,7.50113534927368,335,332.246154785156,Oberbergischer Kreis,2276,12
25638,51.0989963,7.50187299999993,325,329.087158203125,Oberbergischer Kreis,2276,11
25640,51.06907,7.51593000000003,299,301.828552246094,Oberbergischer Kreis,2276,9
25641,51.087243,7.542398,337,338.399841308594,Oberbergischer Kreis,2276,11
25645,51.068355,7.720277,401,398.661499023438,Drolshagen,2276,11
25646,51.0740814208984,7.82427501678467,365,360.658081054688,Attendorn,2276,11
25647,51.075895,7.842648,325,328.198883056641,Kreis Olpe,2276,11
25651,51.1043448,6.45751599999994,91,93.4040069580078,Jüchen,2276,6
25652,51.109994,6.460482,87,88.7854080200195,Jüchen,2276,6
25653,51.111796,6.462358,86,87.5184631347656,Jüchen,2276,6
25654,51.1001916,6.49724200000003,75,75.6852874755859,Jüchen,2276,6
25656,51.103623,6.500487,73,74.5213623046875,Jüchen,2276,6
25658,51.1018437875472,6.51458011889903,67,68.6983795166016,Jüchen,2276,6
25661,51.0998088,6.57528,60,63.356502532959,Rhein-Kreis Neuss,2276,6
25662,51.104512,6.587713,52,53.6300201416016,Rhein-Kreis Neuss,2276,6
25663,51.1045759,6.5879147,52,53.6300201416016,Rhein-Kreis Neuss,2276,6
25664,51.10466,6.589893,51,53.7968444824219,Grevenbroich,2276,6
25665,51.106101,6.618604,50,52.5289688110352,Rhein-Kreis Neuss,2276,6
25666,51.1081479714042,6.62260040737499,51,52.8939514160156,Rhein-Kreis Neuss,2276,6
25670,51.114262,6.64811799999998,49,51.0155067443848,Rhein-Kreis Neuss,2276,6
25672,51.101312,6.722099,44,45.3277053833008,Dormagen,2276,6
25674,51.110514,6.758031,44,46.0232315063477,Dormagen,2276,6
25677,51.0999603271484,6.80486536026001,44,44.8645210266113,Rhein-Kreis Neuss,2276,6
25678,51.1011798275036,6.8266699558317,43,45.6385688781738,Dormagen,2276,6
25679,51.102788,6.857678,41,41.9812507629395,Dormagen,2276,6
25680,51.100796,6.858351,39,41.1408767700195,Dormagen,2276,6
25681,51.0999984741211,6.89169979095459,44,44.4415702819824,Kreis Mettmann,2276,8
25682,51.1142556663844,6.8885297333504,45,46.9678268432617,Kreis Mettmann,2276,6
25684,51.113156,6.913905,40,42.0406303405762,Langenfeld,2276,6
25685,51.1152438,6.9190098,43,45.4409561157227,Langenfeld,2276,6
25687,51.106808,6.935482,47,47.8324279785156,Langenfeld (Rheinland),2276,6
25688,51.110076,6.93626499999994,48,47.8760414123535,Langenfeld,2276,6
25689,51.1105588009355,6.94321499999999,48,48.5451812744141,Langenfeld (Rheinland),2276,6
25690,51.1111,6.943295,48,48.5451812744141,Langenfeld,2276,6
25695,51.1031269,6.94930429999999,49,50.9924964904785,Langenfeld,2276,6
25696,51.1068000793457,6.95289993286133,50,51.0399131774902,Langenfeld (Rheinland),2276,6
25697,51.105136,6.956587,55,52.9548301696777,Langenfeld,2276,6
25698,51.1045882632772,6.95770700039454,53,53.1995964050293,Langenfeld,2276,6
25699,51.1106922,6.95010079999997,51,52.3465995788574,Langenfeld,2276,2
25700,51.110995,6.950052,51,52.3465995788574,Kreis Mettmann,2276,2
25701,51.111119,6.955371,54,54.4907455444336,Kreis Mettmann,2276,6
25702,51.1115104998899,6.95641424934774,54,54.3467216491699,Langenfeld,2276,6
25703,51.1050377,6.95820849999996,53,53.9980773925781,Langenfeld,2276,6
25704,51.1101989746094,6.96040010452271,55,54.6685180664062,Langenfeld,2276,6
25706,51.110705,6.96514300000001,56,57.6123504638672,Langenfeld,2276,6
25707,51.1126590966224,6.96477971092711,55,55.8826446533203,Langenfeld (Rheinland),2276,6
25708,51.105302,6.996446,85,82.26904296875,Rheinisch-Bergischer Kreis,2276,6
25709,51.107208,6.999795,83,84.7092361450195,Leichlingen,2276,6
25710,51.1115078976408,6.99638900000002,99,91.8760681152344,Rheinisch-Bergischer Kreis,2276,11
25711,51.110689999908,6.99938799999999,89,91.102653503418,Rheinisch-Bergischer Kreis,2276,6
25712,51.1019325256348,7.00878000259399,70,72.1010055541992,Rheinisch-Bergischer Kreis,2276,6
25713,51.102509,7.00961259999997,70,71.9363327026367,Rheinisch-Bergischer Kreis,2276,6
25714,51.1063003540039,7.01870012283325,62,63.3455085754395,Rheinisch-Bergischer Kreis,2276,6
25716,51.110956,7.017643,87,85.2922286987305,Rheinisch-Bergischer Kreis,2276,6
25718,51.1119575500488,7.02903079986572,138,138.090026855469,Leichlingen,2276,6
25719,51.111156,7.093306,198,197.842987060547,Rheinisch-Bergischer Kreis,2276,9
25720,51.1138450716922,7.09460966066717,188,196.165481567383,Rheinisch-Bergischer Kreis,2276,9
25721,51.113718,7.097362,191,197.913589477539,Leichlingen,2276,9
25722,51.1155883,7.10310920000006,211,214.532257080078,Rheinisch-Bergischer Kreis,2276,9
25723,51.1009483337402,7.11722946166992,194,197.319198608398,Burscheid,2276,9
25724,51.10031,7.12718999999993,208,208.338150024414,Rheinisch-Bergischer Kreis,2276,9
25725,51.1109183,7.1339961,204,203.916381835938,Leichlingen,2276,6
25726,51.100397,7.153658,233,234.878570556641,Rheinisch-Bergischer Kreis,2276,6
25727,51.107184,7.161057,230,228.108947753906,Rheinisch-Bergischer Kreis,2276,9
25728,51.1155717,7.1855779,259,260.662109375,Rheinisch-Bergischer Kreis,2276,12
25729,51.101266,7.215814,282,281.17626953125,Wermelskirchen,2276,6
25730,51.1038602316863,7.21844548616854,288,285.865356445312,Wermelskirchen,2276,6
25731,51.113509,7.382189,302,303.427154541016,Oberbergischer Kreis,2276,6
25732,51.112548,7.39789,296,298.721557617188,Oberbergischer Kreis,2276,6
25733,51.1154403686523,7.3961935043335,296,287.35009765625,Oberbergischer Kreis,2276,6
25734,51.110695,7.503632,313,313.895080566406,Kierspe,2276,6
25735,51.1001088,7.5862863,444,446.075225830078,Oberbergischer Kreis,2276,14
25736,51.110924,7.62822,422,424.607452392578,Meinerzhagen,2276,12
25737,51.104604,7.642432,411,410.138336181641,Märkischer Kreis,2276,6
25738,51.1072097,7.67825449999998,473,475.804260253906,Willertshagen,2276,9
25739,51.113853,7.867146,323,318.638336181641,Attendorn,2276,6
25740,51.111198425293,7.88070011138916,293,285.562194824219,Kreis Olpe,2276,11
25741,51.12119,6.391731,76,75.2494888305664,Wickrathhahn,2276,6
25742,51.122512,6.393749,76,78.0452041625977,Wickrathhahn,2276,6
25743,51.1295852661133,6.44946050643921,74,72.6713790893555,Mönchengladbach,2276,6
25744,51.127825,6.457745,74,76.7927703857422,Mönchengladbach,2276,6
25745,51.128396,6.46248799999997,77,78.831672668457,Mönchengladbach,2276,6
25746,51.118321,6.559228,60,62.1189002990723,Jüchen,2276,6
25747,51.116822,6.568348,66,68.099739074707,Jüchen,2276,6
25748,51.120712,6.587182,71,72.439826965332,Rhein-Kreis Neuss,2276,6
25749,51.1244682793295,6.58875884497761,70,71.0881271362305,Rhein-Kreis Neuss,2276,6
25751,51.12952,6.612721,64,64.3041687011719,Rhein-Kreis Neuss,2276,6
25752,51.1219956,6.614736,51,45.607234954834,Rhein-Kreis Neuss,2276,12
25753,51.123145,6.614149,53,55.1818466186523,Grevenbroich,2276,6
25754,51.1291999816895,6.62449979782104,51,53.5877685546875,Rhein-Kreis Neuss,2276,6
25755,51.127183,6.625713,48,49.6007347106934,Rhein-Kreis Neuss,2276,6
25756,51.129848,6.63238279999996,50,52.7015113830566,Rhein-Kreis Neuss,2276,6
25757,51.121952,6.676595,58,58.5692405700684,Grevenbroich,2276,6
25758,51.12552,6.679779,51,53.257022857666,Grevenbroich,2276,6
25759,51.120327,6.721431,42,43.9503898620605,Neuss,2276,6
25761,51.121663,6.729158,42,43.9557189941406,Neuss,2276,6
25762,51.13112,6.728167,40,42.7476348876953,Neuss,2276,6
25763,51.1232223510742,6.732421875,41,43.6767463684082,Neuss,2276,6
25764,51.1275324,6.7326502,41,43.5798873901367,Neuss,2276,6
25765,51.128437,6.733471,40,43.3685760498047,Neuss,2276,6
25766,51.117133,6.764542,41,43.5863876342773,Dormagen,2276,6
25767,51.123953,6.776074,39,42.1868896484375,Dormagen,2276,6
25769,51.1185123,6.83653270000002,40,41.3059730529785,Zons,2276,6
25771,51.1267448570952,6.84235580824497,39,41.206413269043,Zons,2276,6
25772,51.123469,6.847618,42,42.9076118469238,Zons,2276,6
25773,51.1197718299335,6.880866080532,43,42.9839096069336,Kreis Mettmann,2276,6
25775,51.1189866605694,6.8958464006281,46,47.6957550048828,Kreis Mettmann,2276,6
25776,51.1231366887013,6.89308572202031,51,49.2102546691895,Kreis Mettmann,2276,6
25777,51.1212849,6.89753199999996,49,48.8970108032227,Kreis Mettmann,2276,6
25778,51.117317,6.904777,46,47.1475486755371,Kreis Mettmann,2276,6
25780,51.122976834251,6.90284588314845,43,45.3525619506836,Monheim am Rhein,2276,6
25782,51.127595,6.900086,47,46.8711090087891,Düsseldorf,2276,6
25784,51.128849029541,6.90528297424316,45,47.2163047790527,Dusseldorf,2276,6
25785,51.116366325177,6.93092957795859,44,45.8004112243652,Langenfeld (Rheinland),2276,6
25786,51.1216571462442,6.94271056724401,50,49.5248184204102,Langenfeld,2276,6
25788,51.127193,6.946693,49,49.9621124267578,Kreis Mettmann,2276,6
25789,51.129897,6.94805,50,50.981388092041,Kreis Mettmann,2276,6
25791,51.1204686,6.9549272,52,53.9288558959961,Kreis Mettmann,2276,6
25793,51.1304816,6.95295620000002,51,52.9679985046387,Langenfeld,2276,6
25794,51.116084,6.973263,60,61.9142990112305,Langenfeld,2276,6
25797,51.1299095153809,6.97835254669189,67,67.8068237304688,Langenfeld (Rheinland),2276,12
25799,51.126272,6.984304,72,71.4362716674805,Langenfeld,2276,6
25800,51.12128438873,6.98814036452632,87,84.3898468017578,Langenfeld,2276,6
25801,51.129251,7.004909,82,81.6237487792969,Solingen,2276,6
25802,51.1277307,7.00956569999994,76,77.0334396362305,Solingen,2276,9
25803,51.128823,7.021968,66,68.9272613525391,Leichlingen,2276,12
25804,51.12754,7.0977516,225,226.510223388672,Rheinisch-Bergischer Kreis,2276,9
25805,51.117982,7.109663,221,215.139495849609,Leichlingen,2276,6
25806,51.1214244,7.10926810000001,232,232.100967407227,Rheinisch-Bergischer Kreis,2276,6
25807,51.120756,7.126208,209,201.565490722656,Leichlingen,2276,11
25808,51.1159367829429,7.19523324250189,261,263.034973144531,Rheinisch-Bergischer Kreis,2276,6
25809,51.12367,7.190033,278,275.388763427734,Rheinisch-Bergischer Kreis,2276,6
25810,51.120792,7.210855,245,246.644073486328,Wermelskirchen,2276,9
25811,51.129365,7.213543,277,277.305084228516,Wermelskirchen,2276,12
25812,51.13051,7.216871,283,286.416320800781,Wermelskirchen,2276,6
25813,51.1159080779656,7.25530933589425,283,284.889465332031,Rheinisch-Bergischer Kreis,2276,6
25814,51.1180022,7.29809829999999,300,300.489562988281,Oberbergischer Kreis,2276,9
25815,51.1261297140659,7.35215800000003,291,289.004089355469,Wipperfürth,2276,9
25816,51.123478,7.360871,273,274.463989257812,Wipperfürth,2276,9
